datetime,X_acceleration,Y_acceleration,Z_acceleration,X_gravity,Y_gravity,Z_gravity,X_angular_velocity,Y_angular_velocity,Z_angular_velocity,X_magnetic_field,Y_magnetic_field,Z_magnetic_field,azimuth,pitch,roll
2016/12/02 16:58:13.402,2.22,8.38,3.44,2.04,8.85,3.69,-0.02,-0.15,0.0,-6.06,-30.3,3.3,2.65,-1.13,-0.51
2016/12/02 16:58:13.602,1.76,8.46,3.56,2.07,8.85,3.68,0.01,0.03,0.04,-6.12,-30.24,3.36,2.64,-1.13,-0.52
2016/12/02 16:58:13.802,2.06,8.31,3.33,2.09,8.89,3.57,0.06,-0.11,-0.05,-6.3,-30.42,3.36,2.62,-1.14,-0.53
2016/12/02 16:58:14.002,2.29,8.58,3.02,2.15,8.91,3.46,-0.01,-0.03,0.01,-6.24,-30.48,3.48,2.61,-1.15,-0.56
2016/12/02 16:58:14.204,1.99,8.54,3.17,2.16,8.92,3.45,0.02,0.0,-0.02,-6.06,-30.48,3.48,2.62,-1.15,-0.56
2016/12/02 16:58:14.405,2.06,8.38,3.33,2.15,8.94,3.41,-0.01,0.03,-0.01,-6.06,-30.3,3.66,2.62,-1.15,-0.57
2016/12/02 16:58:14.607,1.87,8.46,3.25,2.12,8.93,3.44,-0.03,0.02,-0.03,-6.0,-30.24,3.36,2.62,-1.15,-0.56
2016/12/02 16:58:14.808,1.95,8.54,3.33,2.09,8.93,3.47,-0.02,0.02,-0.03,-6.42,-30.12,3.3,2.6,-1.15,-0.55
2016/12/02 16:58:15.010,1.87,8.35,3.33,2.08,8.93,3.48,-0.01,-0.01,0.0,-6.24,-29.94,3.66,2.61,-1.15,-0.54
2016/12/02 16:58:15.212,1.83,8.5,3.25,2.07,8.93,3.47,0.0,0.0,-0.01,-6.06,-30.12,3.66,2.62,-1.15,-0.54
2016/12/02 16:58:15.414,2.1,8.65,3.21,2.14,8.93,3.43,0.01,-0.06,0.04,-6.0,-30.42,3.9,2.62,-1.15,-0.56
2016/12/02 16:58:15.616,1.87,8.5,3.17,2.16,8.95,3.37,0.01,0.0,-0.02,-5.52,-30.3,4.31,2.64,-1.16,-0.57
2016/12/02 16:58:15.818,2.1,8.61,3.21,2.18,8.95,3.35,-0.05,0.04,0.05,-5.46,-30.24,4.25,2.64,-1.16,-0.58
2016/12/02 16:58:16.020,2.14,8.54,3.33,2.2,8.92,3.42,0.01,0.01,-0.02,-5.4,-30.0,4.19,2.65,-1.15,-0.58
2016/12/02 16:58:16.222,2.18,8.61,2.94,2.15,8.95,3.36,-0.03,-0.08,-0.04,-5.46,-29.7,4.44,2.64,-1.16,-0.57
2016/12/02 16:58:16.424,1.8,8.27,3.06,2.09,8.97,3.36,-0.01,-0.01,-0.03,-5.58,-30.12,4.19,2.64,-1.16,-0.56
2016/12/02 16:58:16.626,2.37,8.42,3.21,2.12,8.97,3.34,0.01,-0.02,0.03,-5.7,-30.48,4.19,2.63,-1.16,-0.57
2016/12/02 16:58:16.828,1.87,8.35,3.06,2.13,8.99,3.29,0.01,0.0,-0.01,-5.88,-30.48,4.19,2.61,-1.16,-0.58
2016/12/02 16:58:17.030,1.91,9.0,3.06,2.15,8.99,3.27,0.0,-0.08,-0.01,-5.7,-30.48,4.31,2.62,-1.17,-0.59
2016/12/02 16:58:17.232,2.03,8.81,2.91,2.06,9.01,3.25,-0.01,0.05,0.16,-5.7,-30.66,4.67,2.62,-1.17,-0.57
2016/12/02 16:58:17.434,3.06,8.54,3.06,2.23,9.02,3.11,0.05,-0.08,0.12,-5.82,-29.88,4.79,2.58,-1.17,-0.63
2016/12/02 16:58:17.636,2.03,8.46,2.71,2.21,9.04,3.07,0.03,0.03,0.1,-5.88,-29.94,5.94,2.57,-1.18,-0.63
2016/12/02 16:58:17.838,2.1,8.54,2.87,2.24,9.06,3.01,-0.02,-0.03,0.01,-5.46,-30.06,6.35,2.58,-1.18,-0.64
2016/12/02 16:58:18.039,2.52,8.58,2.91,2.28,9.04,3.04,-0.03,0.06,0.03,-5.46,-29.88,6.89,2.58,-1.18,-0.65
2016/12/02 16:58:18.241,1.83,8.58,3.1,2.14,9.04,3.13,-0.05,0.25,-0.02,-5.46,-29.88,7.08,2.59,-1.18,-0.6
2016/12/02 16:58:18.443,2.14,8.54,3.1,2.06,9.03,3.21,-0.03,-0.06,0.0,-5.76,-29.46,6.12,2.59,-1.18,-0.58
2016/12/02 16:58:18.645,1.87,8.46,2.94,2.09,9.01,3.26,-0.01,0.03,0.0,-6.06,-29.64,5.4,2.58,-1.17,-0.58
2016/12/02 16:58:18.847,2.03,8.61,3.06,2.04,9.01,3.28,0.01,-0.03,-0.03,-6.24,-29.46,4.67,2.57,-1.17,-0.56
2016/12/02 16:58:19.049,1.83,8.46,3.06,2.03,9.02,3.25,0.01,-0.02,-0.03,-6.24,-29.82,4.31,2.57,-1.17,-0.56
2016/12/02 16:58:19.251,1.83,8.5,2.91,2.01,9.03,3.25,0.0,-0.02,-0.01,-6.18,-30.24,4.79,2.58,-1.18,-0.56
2016/12/02 16:58:19.451,1.87,8.65,3.14,1.99,9.03,3.24,-0.01,0.0,0.0,-6.42,-29.94,5.04,2.56,-1.18,-0.56
2016/12/02 16:58:19.651,1.8,8.65,2.91,2.0,9.03,3.25,-0.01,0.01,-0.01,-6.18,-29.88,5.28,2.58,-1.18,-0.56
2016/12/02 16:58:19.853,2.18,8.73,3.02,2.03,9.01,3.28,-0.02,-0.07,-0.02,-5.82,-30.06,5.1,2.61,-1.17,-0.56
2016/12/02 16:58:20.055,1.72,8.84,3.1,2.02,9.03,3.23,0.01,0.0,-0.03,-5.64,-30.06,4.79,2.61,-1.18,-0.56
2016/12/02 16:58:20.257,2.22,8.65,2.87,2.04,9.04,3.2,0.02,-0.05,0.02,-5.28,-30.06,4.62,2.63,-1.18,-0.57
2016/12/02 16:58:20.459,1.91,8.65,2.91,2.05,9.06,3.14,-0.05,-0.02,-0.01,-4.86,-30.12,4.85,2.65,-1.18,-0.58
2016/12/02 16:58:20.662,1.95,8.58,2.94,2.12,9.03,3.17,-0.02,-0.07,0.01,-4.8,-30.24,4.98,2.66,-1.18,-0.59
2016/12/02 16:58:20.863,2.06,8.61,3.02,2.16,9.02,3.17,-0.01,0.0,0.01,-4.62,-29.7,5.1,2.66,-1.17,-0.6
2016/12/02 16:58:21.064,2.1,8.61,3.1,2.17,9.01,3.18,-0.01,-0.03,0.02,-4.8,-29.52,5.28,2.65,-1.17,-0.6
2016/12/02 16:58:21.264,1.91,8.35,2.87,2.16,9.02,3.17,0.0,-0.02,0.02,-4.98,-29.52,5.28,2.64,-1.17,-0.6
2016/12/02 16:58:21.465,2.33,8.54,2.79,2.25,9.03,3.07,0.06,-0.1,0.05,-5.04,-29.64,5.4,2.62,-1.18,-0.64
2016/12/02 16:58:21.666,2.06,8.5,2.64,2.33,9.03,3.01,0.01,0.02,-0.04,-5.4,-29.76,5.58,2.59,-1.18,-0.66
2016/12/02 16:58:21.867,2.1,8.69,2.98,2.28,9.06,2.98,0.04,0.06,-0.02,-5.46,-30.06,5.64,2.58,-1.18,-0.66
2016/12/02 16:58:22.069,2.22,8.46,2.91,2.21,9.07,2.99,-0.03,0.03,0.01,-5.76,-29.94,5.58,2.56,-1.19,-0.64
2016/12/02 16:58:22.271,2.22,8.54,2.68,2.24,9.06,3.0,-0.02,-0.02,0.0,-6.0,-29.7,5.46,2.55,-1.18,-0.65
2016/12/02 16:58:22.472,2.22,8.46,2.87,2.25,9.06,3.0,-0.02,0.01,0.0,-6.0,-29.34,5.46,2.54,-1.18,-0.65
2016/12/02 16:58:22.672,2.29,8.77,3.1,2.26,9.06,2.99,-0.01,-0.08,0.02,-5.88,-29.28,5.94,2.54,-1.18,-0.65
2016/12/02 16:58:22.873,2.37,8.42,2.83,2.14,9.07,3.02,-0.05,0.04,0.0,-5.76,-29.82,5.76,2.57,-1.19,-0.62
2016/12/02 16:58:23.074,1.99,9.42,3.86,2.29,9.02,3.09,-0.08,0.05,-0.14,-5.64,-30.06,4.98,2.59,-1.17,-0.64
2016/12/02 16:58:23.274,1.3,9.27,4.09,1.93,8.69,4.12,-0.23,0.26,0.48,-5.4,-30.48,4.19,2.73,-1.09,-0.44
2016/12/02 16:58:23.475,1.41,9.19,2.26,2.38,8.82,3.56,-0.26,-0.03,-0.22,-5.4,-30.66,4.5,2.68,-1.12,-0.59
2016/12/02 16:58:23.676,-0.2,6.43,2.18,1.9,9.04,3.28,-0.23,0.57,-0.63,-4.68,-30.84,3.3,2.71,-1.18,-0.53
2016/12/02 16:58:23.878,3.14,8.38,7.27,0.47,8.62,4.65,-0.69,-1.02,-1.09,-2.76,-31.62,1.26,2.96,-1.08,-0.11
2016/12/02 16:58:24.079,1.26,5.13,5.36,1.88,7.42,6.12,-1.4,0.63,1.54,-2.16,-31.32,-3.36,3.08,-0.86,-0.3
2016/12/02 16:58:24.281,3.79,6.16,6.47,3.05,6.16,6.98,0.07,-0.45,0.22,-3.0,-31.68,-8.1,-3.12,-0.69,-0.42
2016/12/02 16:58:24.482,3.94,6.58,5.63,3.58,6.54,6.36,0.25,-0.32,-0.08,-3.96,-31.74,-10.98,-3.03,-0.74,-0.52
2016/12/02 16:58:24.684,2.37,6.89,4.32,3.46,7.15,5.75,0.89,0.04,-0.55,-5.22,-31.5,-10.74,-3.06,-0.82,-0.55
2016/12/02 16:58:24.886,-4.56,9.34,2.37,1.58,8.65,4.33,1.2,1.26,-0.75,-4.14,-31.74,-6.24,2.93,-1.09,-0.35
2016/12/02 16:58:25.086,-1.81,8.73,2.1,0.97,9.27,3.03,-0.22,-1.21,0.57,-2.64,-31.68,-1.62,2.89,-1.25,-0.31
2016/12/02 16:58:25.287,0.95,9.23,2.33,0.98,9.29,2.98,0.22,0.3,0.29,-2.34,-31.14,2.76,2.88,-1.25,-0.32
2016/12/02 16:58:25.488,1.34,9.27,1.41,0.9,9.29,2.98,-0.23,0.73,0.05,-3.78,-30.72,5.28,2.77,-1.25,-0.3
2016/12/02 16:58:25.688,-0.66,9.23,2.06,0.94,9.17,3.35,-0.34,0.56,0.36,-6.78,-30.84,5.04,2.62,-1.21,-0.28
2016/12/02 16:58:25.888,1.26,8.77,4.71,1.22,9.0,3.68,-0.17,-1.07,0.02,-8.4,-30.72,3.9,2.53,-1.17,-0.33
2016/12/02 16:58:26.088,2.68,7.04,4.71,1.41,8.79,4.11,-0.5,-0.3,-0.3,-8.46,-30.84,2.39,2.55,-1.12,-0.34
2016/12/02 16:58:26.289,2.41,8.42,5.55,1.26,8.61,4.52,0.52,0.0,-0.21,-8.04,-30.9,0.78,2.61,-1.08,-0.28
2016/12/02 16:58:26.490,0.45,8.54,4.94,1.17,8.38,4.94,-0.54,0.61,-0.26,-6.24,-31.14,-0.54,2.75,-1.03,-0.24
2016/12/02 16:58:26.691,0.8,7.27,5.47,0.29,8.16,5.42,-0.34,0.48,-0.1,-5.22,-31.32,-2.16,2.82,-0.99,-0.06
2016/12/02 16:58:26.892,2.64,6.93,5.74,0.81,7.97,5.65,-0.05,0.12,0.85,-6.42,-31.2,-3.36,2.76,-0.95,-0.15
2016/12/02 16:58:27.093,0.61,7.39,5.7,2.48,7.57,5.72,0.35,0.78,1.23,-9.12,-30.84,-4.56,2.69,-0.89,-0.41
2016/12/02 16:58:27.293,0.61,8.54,3.56,2.1,8.57,4.26,0.26,-0.52,-0.97,-13.44,-30.0,-4.38,2.09,-1.07,-0.46
2016/12/02 16:58:27.493,1.07,8.23,3.56,2.1,8.57,4.26,0.26,-0.52,-0.97,-16.08,-29.88,-2.94,1.99,-1.07,-0.46
2016/12/02 16:58:27.693,1.11,8.38,4.32,0.29,8.83,4.24,-0.04,-0.16,-0.5,-15.48,-30.48,-1.62,2.18,-1.13,-0.07
2016/12/02 16:58:27.893,0.11,9.27,3.98,0.41,8.9,4.09,0.18,0.24,0.24,-13.86,-30.9,0.24,2.28,-1.14,-0.1
2016/12/02 16:58:28.093,-0.27,9.15,2.87,0.32,9.13,3.57,-0.22,-0.28,-0.06,-12.0,-31.62,0.72,2.32,-1.2,-0.09
2016/12/02 16:58:28.293,1.03,8.69,3.33,0.56,9.0,3.85,-0.3,0.06,0.57,-12.84,-30.9,0.59,2.28,-1.17,-0.15
2016/12/02 16:58:28.493,1.99,8.84,2.94,2.01,8.83,3.76,0.09,-0.32,0.49,-16.08,-29.52,0.78,1.99,-1.13,-0.5
2016/12/02 16:58:28.693,1.95,8.42,3.4,2.23,8.83,3.64,-0.05,-0.19,-0.18,-18.54,-28.74,1.02,1.84,-1.13,-0.55
2016/12/02 16:58:28.893,1.53,7.77,3.6,1.8,8.81,3.89,-0.27,-0.06,-0.52,-20.04,-28.5,1.44,1.88,-1.12,-0.44
2016/12/02 16:58:29.093,1.34,9.15,3.52,1.8,8.81,3.89,-0.27,-0.06,-0.52,-19.44,-28.56,1.38,1.9,-1.12,-0.44
2016/12/02 16:58:29.293,1.68,8.81,4.44,1.21,8.72,4.31,-0.2,-0.36,-0.25,-17.52,-29.46,0.66,2.09,-1.1,-0.28
2016/12/02 16:58:29.493,1.45,8.27,4.44,0.8,8.74,4.37,-0.01,0.12,-0.12,-15.24,-30.42,-0.12,2.21,-1.11,-0.19
2016/12/02 16:58:29.694,0.91,8.0,4.29,0.52,8.71,4.47,-0.01,0.12,-0.12,-12.9,-31.02,-0.9,2.33,-1.1,-0.12
2016/12/02 16:58:29.895,0.61,8.08,4.4,0.21,8.61,4.68,-0.12,0.17,-0.13,-11.7,-31.68,-1.44,2.42,-1.08,-0.05
2016/12/02 16:58:30.095,0.03,7.96,4.4,-0.03,8.52,4.84,-0.08,0.19,-0.05,-10.68,-32.04,-1.98,2.49,-1.06,0.0
2016/12/02 16:58:30.295,-0.27,8.0,5.05,-0.03,8.52,4.84,-0.07,0.14,-0.06,-9.9,-31.92,-2.76,2.5,-1.06,0.0
2016/12/02 16:58:30.495,-0.54,7.85,5.05,-0.58,8.49,4.86,-0.03,0.15,-0.01,-9.6,-31.62,-3.12,2.52,-1.05,0.11
2016/12/02 16:58:30.695,-1.15,7.89,4.86,-1.0,8.1,5.43,-0.22,0.13,-0.21,-8.7,-31.62,-3.6,2.62,-0.98,0.18
2016/12/02 16:58:30.896,0.3,8.77,5.24,-0.54,8.39,5.04,-0.35,0.34,0.15,-8.82,-31.02,-4.38,2.52,-1.03,0.1
2016/12/02 16:58:31.096,0.26,8.12,4.9,-0.97,8.14,5.38,-0.44,0.04,-0.26,-9.18,-31.02,-5.82,2.51,-0.98,0.17
2016/12/02 16:58:31.297,-1.35,7.46,5.51,-1.61,7.58,6.0,-0.45,-0.61,-0.86,-8.7,-31.08,-7.98,2.54,-0.89,0.26
2016/12/02 16:58:31.497,-2.0,6.01,6.32,-2.76,6.65,6.66,-0.28,-0.14,-1.03,-6.06,-30.66,-10.2,2.64,-0.75,0.39
2016/12/02 16:58:31.698,-3.57,4.59,6.43,-2.78,6.44,6.85,0.25,-0.11,0.31,-2.64,-31.14,-12.66,2.72,-0.72,0.38
2016/12/02 16:58:31.899,-4.37,6.89,6.93,-2.34,6.97,6.49,-0.07,0.12,1.0,-0.42,-31.14,-13.14,2.78,-0.8,0.34
2016/12/02 16:58:32.099,-0.92,6.35,5.89,-1.13,7.53,6.18,0.49,-0.53,0.39,-0.66,-31.26,-13.26,2.84,-0.88,0.18
2016/12/02 16:58:32.300,0.45,6.93,5.36,0.13,7.95,5.74,0.11,-0.56,-0.16,-4.08,-31.26,-10.98,2.75,-0.95,-0.03
2016/12/02 16:58:32.501,2.03,7.43,5.01,0.61,8.19,5.36,0.44,0.17,0.02,-7.86,-31.26,-8.7,2.5,-0.99,-0.12
2016/12/02 16:58:32.703,-0.69,8.84,4.29,0.38,8.34,5.14,0.09,-0.3,-0.34,-10.26,-31.26,-6.42,2.38,-1.02,-0.08
2016/12/02 16:58:32.905,1.41,8.19,5.2,-0.06,8.38,5.08,-0.13,0.28,-0.6,-9.9,-31.8,-4.68,2.47,-1.03,0.01
2016/12/02 16:58:33.107,-0.96,8.38,4.94,-1.45,8.15,5.26,-0.11,0.55,-0.39,-8.22,-31.92,-4.14,2.63,-0.99,0.26
2016/12/02 16:58:33.309,-2.11,7.46,4.13,-2.03,8.07,5.18,0.09,0.24,-0.1,-5.88,-31.86,-4.38,2.73,-0.97,0.37
2016/12/02 16:58:33.511,-2.57,8.0,4.82,-1.96,8.17,5.05,0.13,-0.12,0.17,-3.6,-32.28,-5.04,2.8,-0.99,0.37
2016/12/02 16:58:33.713,-1.81,8.0,4.86,-1.65,8.38,4.81,0.09,-0.05,0.24,-2.88,-32.1,-4.86,2.83,-1.03,0.33
2016/12/02 16:58:33.915,-1.96,8.35,4.44,-0.94,8.53,4.73,0.01,-0.49,0.2,-3.36,-32.04,-4.26,2.82,-1.06,0.19
2016/12/02 16:58:34.117,-0.92,8.46,4.25,-0.16,8.64,4.64,0.13,-0.67,0.15,-4.62,-32.46,-2.76,2.79,-1.08,0.03
2016/12/02 16:58:34.319,0.61,7.96,4.17,0.69,8.74,4.38,0.2,-0.31,0.28,-6.18,-32.28,-1.2,2.7,-1.11,-0.16
2016/12/02 16:58:34.521,1.22,7.96,4.21,1.28,8.78,4.17,0.06,-0.14,0.19,-7.02,-32.64,0.06,2.65,-1.11,-0.3
2016/12/02 16:58:34.724,1.26,8.35,3.9,1.52,8.85,3.93,0.09,-0.23,0.04,-7.86,-33.0,1.44,2.59,-1.13,-0.37
2016/12/02 16:58:34.926,1.83,8.38,3.79,1.78,8.88,3.76,0.03,-0.04,0.07,-8.04,-32.1,2.33,2.55,-1.14,-0.45
2016/12/02 16:58:35.128,1.49,8.54,3.37,1.8,8.92,3.64,0.05,-0.06,-0.03,-8.58,-31.92,3.24,2.5,-1.15,-0.46
2016/12/02 16:58:35.330,1.8,8.23,3.29,1.76,8.98,3.5,0.03,-0.2,-0.13,-8.76,-31.44,4.25,2.47,-1.16,-0.47
2016/12/02 16:58:35.532,1.45,8.65,3.17,1.44,9.08,3.4,-0.01,-0.12,-0.27,-8.46,-30.84,4.85,2.49,-1.19,-0.41
2016/12/02 16:58:35.734,1.68,8.88,3.44,1.13,9.06,3.58,-0.1,0.28,-0.07,-8.16,-31.5,4.67,2.55,-1.18,-0.31
2016/12/02 16:58:35.936,0.45,8.46,3.06,0.89,9.08,3.59,-0.05,-0.08,-0.04,-6.78,-31.68,4.38,2.65,-1.19,-0.25
2016/12/02 16:58:36.138,0.65,8.35,3.37,0.73,9.09,3.6,-0.04,0.26,-0.23,-5.58,-31.5,4.19,2.73,-1.19,-0.21
2016/12/02 16:58:36.340,1.41,8.46,3.4,0.23,8.86,4.18,-0.28,0.91,-0.19,-4.86,-32.04,3.12,2.84,-1.13,-0.06
2016/12/02 16:58:36.542,-0.08,7.77,3.75,-0.09,8.72,4.48,-0.06,0.84,-0.01,-4.68,-32.22,2.09,2.87,-1.1,0.02
2016/12/02 16:58:36.744,-1.54,7.73,3.29,-0.51,8.54,4.79,-0.18,0.35,0.13,-5.4,-32.4,0.18,2.82,-1.06,0.1
2016/12/02 16:58:36.946,-1.23,6.97,4.06,-0.48,8.29,5.22,-0.3,0.07,0.4,-7.26,-32.4,-2.82,2.69,-1.01,0.09
2016/12/02 16:58:37.148,-1.15,9.04,5.74,-0.18,8.14,5.45,0.29,-0.16,0.3,-9.42,-31.8,-5.16,2.53,-0.99,0.03
2016/12/02 16:58:37.350,-0.81,6.66,4.86,0.18,8.04,5.61,0.17,-0.49,-0.13,-11.64,-30.9,-6.96,2.36,-0.97,-0.04
2016/12/02 16:58:37.552,1.18,6.62,5.59,-0.45,7.55,6.24,-0.18,-0.58,-0.55,-12.54,-29.82,-8.4,2.36,-0.88,0.07
2016/12/02 16:58:37.754,-1.31,6.78,5.7,-0.24,7.56,6.24,-0.02,-0.17,0.44,-12.9,-29.82,-9.48,2.3,-0.89,0.03
2016/12/02 16:58:37.956,0.99,5.09,6.01,0.02,7.5,6.31,0.09,0.47,-0.19,-12.6,-29.82,-10.38,2.29,-0.88,-0.01
2016/12/02 16:58:38.157,0.0,6.66,6.24,-1.4,7.61,6.01,0.21,0.74,-0.66,-10.62,-30.24,-10.8,2.35,-0.89,0.22
2016/12/02 16:58:38.359,-2.57,7.54,5.2,-3.33,7.71,5.07,0.56,0.93,-0.7,-8.1,-31.2,-10.2,2.48,-0.91,0.58
2016/12/02 16:58:38.561,-4.68,7.04,3.44,-4.82,7.74,3.61,0.39,0.32,-0.27,-4.02,-31.68,-8.58,2.66,-0.91,0.92
2016/12/02 16:58:38.763,-5.75,7.04,2.22,-5.36,7.68,2.92,0.08,0.04,-0.16,0.53,-32.28,-6.06,2.85,-0.9,1.07
2016/12/02 16:58:38.965,-6.06,7.27,2.1,-5.4,7.72,2.71,0.08,-0.06,0.15,4.02,-32.52,-3.9,3.03,-0.91,1.1
2016/12/02 16:58:39.167,-5.06,7.54,2.14,-4.93,8.01,2.77,-0.05,-0.22,0.39,5.16,-32.64,-2.4,-3.12,-0.96,1.05
2016/12/02 16:58:39.369,-3.91,7.85,2.98,-4.06,8.38,3.09,-0.1,-0.07,0.55,4.56,-32.7,-2.16,-3.07,-1.03,0.92
2016/12/02 16:58:39.571,-3.76,7.81,3.17,-3.32,8.51,3.57,-0.44,-0.53,0.16,2.64,-33.24,-2.46,-3.13,-1.06,0.74
2016/12/02 16:58:39.771,-1.5,7.81,4.36,-2.33,8.44,4.4,-0.1,-0.35,0.25,-0.36,-33.18,-3.6,3.0,-1.04,0.48
2016/12/02 16:58:39.973,-1.54,7.96,4.71,-1.71,8.44,4.68,-0.07,-0.28,0.1,-3.48,-32.7,-4.56,2.8,-1.04,0.35
2016/12/02 16:58:40.175,-1.46,7.85,4.67,-1.48,8.42,4.79,0.0,-0.02,0.0,-5.88,-32.4,-5.46,2.65,-1.04,0.29
2016/12/02 16:58:40.376,-1.5,7.73,4.48,-1.54,8.38,4.86,-0.08,0.14,-0.04,-7.26,-31.5,-5.46,2.58,-1.03,0.3
2016/12/02 16:58:40.578,-1.77,8.38,4.4,-1.7,8.36,4.83,-0.07,0.14,-0.03,-7.8,-31.68,-5.46,2.57,-1.03,0.33
2016/12/02 16:58:40.781,-1.77,8.38,4.4,-1.76,8.33,4.86,-0.01,-0.06,-0.03,-8.04,-31.62,-5.4,2.57,-1.02,0.34
2016/12/02 16:58:40.983,-1.42,7.89,4.9,-1.69,8.34,4.88,-0.03,0.09,0.02,-7.8,-31.32,-5.1,2.58,-1.02,0.33
2016/12/02 16:58:41.184,-1.73,8.31,4.13,-1.79,8.37,4.79,0.02,0.16,0.12,-7.62,-31.32,-5.46,2.57,-1.03,0.35
2016/12/02 16:58:41.385,-1.35,8.35,4.21,-1.73,8.54,4.49,0.07,0.18,0.17,-8.28,-30.66,-5.28,2.51,-1.06,0.36
2016/12/02 16:58:41.586,-1.54,8.31,4.02,-1.5,8.66,4.35,0.05,0.04,0.23,-9.18,-30.48,-4.92,2.46,-1.09,0.33
2016/12/02 16:58:41.787,0.11,8.15,3.79,-0.99,8.8,4.2,0.03,0.05,0.36,-10.44,-30.54,-4.86,2.35,-1.12,0.23
2016/12/02 16:58:41.989,0.26,8.92,4.17,-0.37,8.98,3.91,0.24,0.23,0.48,-12.24,-30.3,-4.92,2.17,-1.16,0.09
2016/12/02 16:58:42.190,0.45,8.27,3.9,0.15,9.09,3.67,0.12,0.15,0.31,-14.46,-29.76,-4.38,2.0,-1.19,-0.05
2016/12/02 16:58:42.391,0.26,9.0,4.21,0.26,9.12,3.58,0.0,-0.4,-0.33,-16.32,-29.28,-4.56,1.89,-1.2,-0.08
2016/12/02 16:58:42.592,-0.23,8.73,3.37,-0.17,9.14,3.54,-0.06,-0.21,-0.59,-17.28,-29.04,-3.6,1.99,-1.21,0.04
2016/12/02 16:58:42.793,-1.81,8.65,2.29,-1.01,9.19,3.27,0.19,0.1,-0.49,-16.32,-29.46,-1.8,2.25,-1.22,0.29
2016/12/02 16:58:42.995,-2.69,9.23,1.87,-1.77,9.24,2.77,0.12,-0.05,-0.29,-14.04,-30.72,-0.96,2.5,-1.23,0.56
2016/12/02 16:58:43.197,-2.07,8.81,2.18,-2.07,9.24,2.54,-0.04,-0.06,-0.02,-11.34,-31.86,0.48,2.69,-1.24,0.68
2016/12/02 16:58:43.399,-1.84,8.81,2.68,-1.88,9.26,2.62,-0.13,-0.07,0.2,-10.32,-32.04,0.84,2.7,-1.24,0.62
2016/12/02 16:58:43.600,-0.81,8.88,3.02,-1.37,9.27,2.9,-0.14,-0.09,0.28,-9.9,-31.92,0.78,2.62,-1.24,0.44
2016/12/02 16:58:43.801,0.0,8.84,3.29,-0.78,9.26,3.13,-0.09,-0.1,0.23,-10.44,-31.62,0.42,2.49,-1.24,0.24
2016/12/02 16:58:44.002,0.15,8.69,3.44,-0.39,9.22,3.3,-0.03,-0.08,0.09,-11.7,-31.2,0.48,2.38,-1.23,0.11
2016/12/02 16:58:44.204,-0.16,8.77,3.1,-0.27,9.21,3.35,0.02,-0.02,-0.03,-12.3,-30.54,0.59,2.34,-1.23,0.08
2016/12/02 16:58:44.406,-0.5,8.81,3.06,-0.38,9.22,3.31,0.03,0.05,-0.06,-13.2,-30.24,0.24,2.3,-1.23,0.11
2016/12/02 16:58:44.608,-0.77,8.77,3.02,-0.49,9.23,3.28,-0.01,0.01,-0.02,-13.38,-30.72,0.06,2.32,-1.23,0.14
2016/12/02 16:58:44.809,-0.5,8.77,3.1,-0.52,9.22,3.28,-0.02,0.0,0.0,-12.84,-30.36,0.06,2.33,-1.23,0.15
2016/12/02 16:58:45.011,-0.62,8.88,3.21,-0.48,9.22,3.3,-0.01,-0.01,0.02,-13.02,-30.72,-0.3,2.31,-1.23,0.14
2016/12/02 16:58:45.213,0.0,8.61,3.33,-0.41,9.22,3.31,-0.01,-0.04,0.01,-13.08,-30.3,-0.18,2.3,-1.23,0.12
2016/12/02 16:58:45.416,-0.73,8.35,4.13,-0.51,9.21,3.31,0.03,0.06,-0.24,-12.84,-30.06,-0.3,2.31,-1.23,0.15
2016/12/02 16:58:45.618,-2.0,8.84,2.94,-1.51,9.04,3.49,-0.2,0.21,-0.67,-12.3,-30.42,-0.66,2.5,-1.18,0.4
2016/12/02 16:58:45.821,-3.3,8.61,2.6,-2.37,8.96,3.19,0.05,0.13,-0.29,-10.32,-30.48,-1.08,2.66,-1.16,0.63
2016/12/02 16:58:46.022,-3.18,8.31,2.87,-2.91,8.83,3.11,-0.08,0.08,-0.09,-8.46,-31.5,-1.44,2.76,-1.13,0.75
2016/12/02 16:58:46.225,-2.76,8.42,3.21,-2.91,8.82,3.14,-0.06,-0.05,0.12,-7.8,-31.5,-1.62,2.76,-1.12,0.74
2016/12/02 16:58:46.427,-1.88,8.77,3.56,-2.57,8.86,3.31,-0.07,-0.14,0.19,-6.6,-32.04,-1.8,2.76,-1.13,0.66
2016/12/02 16:58:46.629,-1.38,8.58,3.67,-2.17,8.9,3.5,-0.04,-0.04,0.08,-6.42,-32.58,-1.8,2.74,-1.14,0.55
2016/12/02 16:58:46.831,-2.11,8.46,3.63,-2.08,8.89,3.57,-0.01,0.05,-0.08,-6.36,-33.0,-1.68,2.75,-1.14,0.52
2016/12/02 16:58:47.033,-2.42,8.46,3.33,-2.27,8.86,3.54,0.0,0.04,-0.06,-6.84,-32.46,-1.68,2.74,-1.13,0.57
2016/12/02 16:58:47.235,-2.23,8.54,3.29,-2.35,8.84,3.52,0.0,-0.01,0.01,-7.02,-32.28,-1.86,2.73,-1.13,0.58
2016/12/02 16:58:47.437,-2.42,8.54,3.1,-2.25,8.87,3.53,0.0,-0.06,0.08,-7.08,-31.86,-1.8,2.72,-1.13,0.56
